code	producer_product_id	producer_version_id	lc	product_name_ab	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_id	product_name_it	product_name_nl	product_name_pt	product_name_ro	generic_name_en	generic_name_es	generic_name_fr	generic_name_it	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_en	origin_es	origin_fr	origin_it	origin_nl	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_ab	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_id	ingredients_text_it	ingredients_text_nl	ingredients_text_pt	ingredients_text_uz	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	lignoceric-acid_value	lignoceric-acid_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	added-sugars_value	added-sugars_unit	polyols_value	polyols_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	folates_value	folates_unit	potassium_value	potassium_unit	chloride_value	chloride_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_2_quantity_per_unit	packaging_2_weight_measured	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	packaging_3_quantity_per_unit	packaging_3_weight_measured	packaging_4_number_of_units	packaging_4_shape	packaging_4_material	packaging_4_recycling	packaging_4_quantity_per_unit	packaging_4_weight_measured	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:environmental_score_grade	off:environmental_score_score	off:environmental_score_data.missing_key_data	off:environmental_score_data.agribalyse.code	off:environmental_score_data.adjustments.origins_of_ingredients.value	off:environmental_score_data.adjustments.packaging.value	off:environmental_score_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:environmental_score_data.adjustments.production_system.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
3210000000000			fr					Miel de Fleurs Sauvages de Montagne																	"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de fleurs"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			France	en:france			0																												100g	100g							0	g																																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
8437014473292			fr					Miel de fleurs sauvages cru														Bona Mel	xx:bona-mel		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de fleurs"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			France	en:france			0																												100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
3701091700592			fr					Mon miel bio de montagne														Naturéo	xx:natureo		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Produits de montagne, Miels de fleurs, Miels de montagne"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:mountain-products,en:flower-honeys,en:honeys-from-the-mountains	Bio	en:organic	France	en:france			0																												100g	100g							0	g																																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
3324498002429			fr					Miel de Fleurs d'Oranger liquide BIO 250g										250 g							"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de fleurs"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys	Bio	en:organic	France	en:france			0																												100g	100g	1417	kJ			0.1	g	0	g	82.9	g	66.7	g			0.2	g	0	g	0	g			1417	kJ																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	e	19	b	72	1	31008	-5	-15		0							App - yuka, Apps
45493881			fr					Miel de montagne du Jura																	"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Produits de montagne, Miels de fleurs, Miels de montagne"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:mountain-products,en:flower-honeys,en:honeys-from-the-mountains			France	en:france			0																												100g	100g							0	g																																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
7610606077424			fr					Schweizer Honig										450 g				Alpimiel	xx:alpimiel		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Produits de montagne, Miels de fleurs, Miels de montagne, Miels des Alpes"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:mountain-products,en:flower-honeys,en:honeys-from-the-mountains,en:honeys-from-the-alps	Fabriqué en Suisse	en:made-in-swiss	France	en:france			0		Suisse	en:switzerland														miel											100g	100g			335	kcal	0	g	0	g	82	g					0.5	g							335	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		a	82	1	31008	5	-15		0							App - Yuka, Apps
7613356187108			fr					Miel de fleurs crémeux Coop qualité prix														Coop, Qualité & Prix	xx:coop,xx:qualite-prix		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de fleurs"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			France, Suisse	en:france,en:switzerland			0																												100g	100g			328	kcal	0	g	0	g	80	g					0.5	g							328	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
7610184012466			fr		Honig / bIütenhonig			Miel/ Miel de fleurs bio										250 g				nectaflor	xx:nectaflor		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de fleurs"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys	Bio, Bio européen, CH-BIO-006	en:organic,en:eu-organic,en:ch-bio-006	France, Suisse	en:france,en:switzerland			0																	"MIEL DE FLEURS CRISTALLISÉ BIO"											100g	100g			335	kcal	0	g	0	g	82	g					0.5	g	0	g	0	g			335	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		a-plus	92	1	31008	0	-15		15							App - yuka, Apps, Database - FoodRepo / openfood.ch, Databases
3377517500017			fr					Miel de Savoie										250g				Miellerie Du Prieure	xx:miellerie-du-prieure		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de fleurs, Miels français"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys,en:honeys-from-france			France	en:france			0																	Miel de fleurs											100g	100g			304	kcal	0	g	0	g	82.4	g					0.3	g							304	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		a	81	1	31008	4	-15		0							App - yuka, Apps
3910050500061			fr					Miel de fleurs										500 g							"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de fleurs"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys	Sans conservateurs, Sans colorants	en:no-preservatives,en:no-colorings	France	en:france			0																												100g	100g			307	kcal	0	g	0	g	76.4	g					0.4	g							307	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
1401000348007			fr					Miel de fleurs																	"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de fleurs"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys	Sans colorants	en:no-colorings	France	en:france			0																												100g	100g			307	kcal	0	g	0	g	76.4	g					0.4	g	0	g	0	g			307	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
3579690000227			fr					Miel fleurs montagne Haut Jura														Miel Daval	xx:miel-daval		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Produits de montagne, Miels de fleurs, Miels français, Miels du Jura, Miels de montagne"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:mountain-products,en:flower-honeys,en:honeys-from-france,en:honeys-from-jura,en:honeys-from-the-mountains	Bio, Bio européen, FR-BIO-01, AB Agriculture Biologique	en:organic,en:eu-organic,en:fr-bio-01,fr:ab-agriculture-biologique	France	en:france			0		Jura	fr:jura						Clairvaux-les-Lacs	clairvaux-les-lacs							Miel											100g	100g			304	kcal	0	g	0	g	82.4	g					0.3	g	0	g	0	g			304	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		a-plus	92	1	31008	0	-15		15							App - yuka, Apps
3527860000485			fr					Miel de fleurs														Verfeuille	xx:verfeuille		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de fleurs"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			France	en:france			0																												100g	100g			327	kcal	0.07	g	0	g	81.1	g	79.1	g			0.4	g	10.357	mg	4.1428	mg			327	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	e	19	b	72	1	31008	-5	-15		0							App - yuka, Apps
7610184012442			fr		Bio Blutenhonig			Miel de fleurs liquide										250 g				Nectaflor	xx:nectaflor		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de fleurs, Miels liquides"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys,en:liquid-honeys	Bio, Bio européen, Agriculture non UE, CH-BIO-006	en:organic,en:eu-organic,en:non-eu-agriculture,en:ch-bio-006	France, Suisse	en:france,en:switzerland			0		Non Union Européenne	en:non-european-union														Miel de fleurs liquide bio											100g	100g	1400	kJ			0	g	0	g	82	g					0.5	g							1400	kJ																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		a-plus	92	1	31008	0	-15		15							App - yuka, Apps, Database - FoodRepo / openfood.ch, Databases
8436007955241			fr					Miel De flores														Diamir	xx:diamir		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de fleurs"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			France	en:france			0																												100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
8411770021430			fr					Miel De flores														San Miguel	xx:san-miguel		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de fleurs"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			France	en:france			0															Blend of EU and non-EU honeys	Mezcla de mieles originarias y no originarias de la UE	Mélange de miels originaires et non originaires de l'UE											100g	100g			325	kcal	0	g	0	g	80.8	g	70	g			0.4	g	0.5	g	0.2	g			325	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	e	21	b	72	1	31008	-5	-15		0							App - yuka, Apps
3760005727759			fr					Miel de fleurs										1 kg				Noria	xx:noria		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de fleurs"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys	Bio, Bio européen, AB Agriculture Biologique	en:organic,en:eu-organic,fr:ab-agriculture-biologique	France	en:france			0																												100g	100g			299	kcal	0	g	0	g	74	g					0.5	g	0	g	0	g			299	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		a-plus	92	1	31008	0	-15		15							App - yuka, Apps
7610807241792			fr		Qualité & Prix Blütenhonig cremig			Qualité & Prix Miel de fleurs crémeux											10 g			Coop	coop		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de fleurs"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			Suisse	en:switzerland			0														Honig cremig (Südamerika/Mittelamerika/Europa).			miel crémeux (Amérique du Sud/Amérique centrale/Europe)											100g	100g	1370	kJ			0	g			80	g	74	g			0.5	g							1370	kJ																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown																Database - FoodRepo / openfood.ch, Databases
3770003484271			fr					Miel fleurs de bois											21 g						"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de fleurs"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			France	en:france			0																												serving	100g			64	kcal	0	g	0	g	17	g	16	g			0	g							64	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
8002895020493			it							Miele millefiori bio												Crai	xx:crai		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele millefiori	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			Italia	en:italy	Crai	crai	0																												100g	100g							0	g																																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
3445731104233			fr					Miel franc-comtois										250 g				Les Compagnons du Miel	xx:les-compagnons-du-miel		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de fleurs, Miels français"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys,en:honeys-from-france			France	en:france			0		France	en:france																									100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		a	81	1	31008	4	-15		0							App - yuka, Apps
8051566346493			it							Miele millefiori								50 g				Azienda agricola San Salvatore	xx:azienda-agricola-san-salvatore		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele millefiori	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			Italia	en:italy			0																												100g	100g	1369	kJ	322	kcal	0	g	0	g	80	g	80	g			0.5	g	0.3	g	0.12	g			1369	kJ																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	e	20	b	72	1	31008	-5	-15		0							App - yuka, Apps
